gml_id,tur,ad,geojson
bursa_park.61,PARK,İHSANIYE ÇOCUK OYUN VE DINLENME PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.98389956,40.219435542],[28.983808512,40.219516952],[28.983751302,40.219480832],[28.98371805,40.219532617],[28.984290681,40.219825998],[28.98433118,40.219841339],[28.984371116,40.219845607],[28.984408358,40.219841503],[28.984434814,40.219827299],[28.984456825,40.219801566],[28.984460862,40.219769605],[28.984453684,40.219102879],[28.984153479,40.21910843],[28.984084879,40.219174211],[28.984079297,40.219170639],[28.983948222,40.219293899],[28.983839026,40.219392329],[28.98389956,40.219435542]]]]}"
bursa_park.62,PARK,KIRÇIÇEĞI PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.974925816,40.208046103],[28.97425171,40.208298225],[28.974219389,40.208564498],[28.974587242,40.208674471],[28.974636206,40.208574135],[28.974724268,40.208599409],[28.974830915,40.208381253],[28.974970038,40.20810449],[28.974925816,40.208046103]]]]}"
bursa_park.63,PARK,KONAK PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.978905965,40.20972726],[28.977946636,40.209143557],[28.977680949,40.209509611],[28.978341789,40.210083082],[28.978905965,40.20972726]]]]}"
bursa_park.64,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.991896288,40.211884227],[28.991665657,40.211816749],[28.991639558,40.211818323],[28.9916178,40.211828129],[28.991527059,40.212125507],[28.99151959,40.212138049],[28.991505724,40.212146394],[28.991479494,40.212148867],[28.991445599,40.212185043],[28.991499379,40.212178217],[28.991538199,40.212166398],[28.991596603,40.212140882],[28.991926308,40.211966888],[28.991944417,40.211933816],[28.991934417,40.211911125],[28.991917384,40.211895308],[28.991896288,40.211884227]]]]}"
bursa_park.65,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.99223297,40.211839431],[28.992149941,40.211224741],[28.992085153,40.210746399],[28.992026883,40.210750777],[28.991968469,40.210755415],[28.991958706,40.210683121],[28.992075327,40.210673861],[28.992031252,40.210348447],[28.991943841,40.209701951],[28.991919669,40.209519889],[28.991653282,40.209561508],[28.991804302,40.209933042],[28.991804404,40.209932484],[28.991927631,40.210235067],[28.991851211,40.210589582],[28.991851208,40.210589583],[28.991744558,40.211060848],[28.991704481,40.21125544],[28.991614964,40.211682659],[28.99209013,40.211799563],[28.99223297,40.211839431]]]]}"
bursa_park.66,PARK,NILÜFER EKER ÇIFTLIĞI SÜT PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.988989968,40.212499254],[28.988987866,40.212640686],[28.989845414,40.212716147],[28.991484015,40.212815955],[28.9922809,40.212836052],[28.992646067,40.212874315],[28.993037659,40.212671604],[28.993084486,40.212311139],[28.992873979,40.212254001],[28.99251634,40.212156928],[28.992423448,40.212358087],[28.992037161,40.212253235],[28.991816365,40.212369337],[28.991564015,40.212300745],[28.991331898,40.212292064],[28.990891477,40.212310844],[28.990505112,40.212353522],[28.989444519,40.212390315],[28.989258817,40.212414349],[28.988989968,40.212499254]]]]}"
bursa_park.67,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.9336317,40.217626314],[28.933924718,40.217599233],[28.933971522,40.217507689],[28.933972611,40.217494759],[28.933956338,40.217483751],[28.9339464,40.217481725],[28.933926069,40.217479424],[28.933905518,40.217479495],[28.933885215,40.217481936],[28.933844998,40.217489933],[28.933815574,40.21749782],[28.933778117,40.217510868],[28.933751781,40.217522664],[28.93372694,40.217536231],[28.933703794,40.217551458],[28.933682532,40.217568223],[28.933663327,40.217586387],[28.933646333,40.217605804],[28.9336317,40.217626314]]]]}"
bursa_park.68,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.990287415,40.215237411],[28.990305136,40.215164127],[28.990470403,40.215185173],[28.990786143,40.214523024],[28.99036517,40.214449642],[28.990300633,40.214484614],[28.990016707,40.214901742],[28.989608682,40.215197366],[28.989347862,40.215158599],[28.989292027,40.215229227],[28.989706862,40.215465377],[28.989738329,40.215481094],[28.989772076,40.215493728],[28.989807594,40.215503086],[28.989844342,40.215509027],[28.989881763,40.215511462],[28.989919293,40.215510352],[28.989956359,40.215505715],[28.9899924,40.215497621],[28.990026872,40.215486193],[28.99005925,40.215471604],[28.990251238,40.215372581],[28.990261198,40.215367604],[28.990271303,40.215362805],[28.990281551,40.215358186],[28.990291934,40.215353748],[28.990302448,40.215349495],[28.990313088,40.215345429],[28.990323846,40.215341552],[28.990334718,40.215337865],[28.990345223,40.215334014],[28.990355276,40.215329513],[28.990364808,40.21532439],[28.990373756,40.215318681],[28.990382059,40.215312425],[28.990389659,40.215305664],[28.990396506,40.215298446],[28.99040255,40.215290818],[28.99042367,40.215261518],[28.990287415,40.215237411]]]]}"
bursa_park.69,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.993040319,40.215717499],[28.993049471,40.215714366],[28.993017439,40.215597328],[28.992810273,40.215596081],[28.992822183,40.215719541],[28.993040319,40.215717499]]]]}"
bursa_park.70,PARK,İPEKÇIÇEĞI PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.97642304,40.216589166],[28.976431189,40.216561268],[28.976466206,40.216170943],[28.976232577,40.216184156],[28.976366399,40.216405726],[28.976208238,40.216472302],[28.976304558,40.216633082],[28.976386098,40.216623348],[28.976407142,40.216610494],[28.97642304,40.216589166]]]]}"
bursa_park.109,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.975340625,40.20338427],[28.975737719,40.203321055],[28.97542071,40.202745417],[28.97507767,40.202783445],[28.975340625,40.20338427]]]]}"
bursa_park.71,PARK,KASIMPATI PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.955582095,40.222357986],[28.955489035,40.22243099],[28.955405984,40.222376316],[28.95536602,40.222409095],[28.955572352,40.222550261],[28.956533459,40.221716769],[28.957125981,40.221220061],[28.956955945,40.221100649],[28.956362318,40.221592096],[28.956209187,40.221717627],[28.955501023,40.222298377],[28.955582095,40.222357986]]]]}"
bursa_park.72,PARK,PETUNYA PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.974716973,40.209322244],[28.97472286,40.209310191],[28.974203816,40.209160407],[28.973794829,40.20913444],[28.973202473,40.209096758],[28.973158421,40.209113531],[28.972685305,40.209293655],[28.972717482,40.209377312],[28.97312085,40.209407524],[28.973205192,40.209421237],[28.973621821,40.209463062],[28.973705464,40.209459909],[28.974071072,40.20934507],[28.974216943,40.209304258],[28.974368897,40.209307967],[28.974716973,40.209322244]]]]}"
bursa_park.73,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.972605256,40.209320339],[28.97259279,40.209317518],[28.971634572,40.209666008],[28.971702532,40.209755368],[28.972011792,40.209648989],[28.972326283,40.2095283],[28.97262939,40.209428653],[28.97263412,40.209403219],[28.972605256,40.209320339]]]]}"
bursa_park.74,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.983112381,40.206780532],[28.983403597,40.206805928],[28.983416502,40.206447636],[28.983138267,40.206449632],[28.983121462,40.206458165],[28.983112381,40.206780532]]]]}"
bursa_park.75,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.982247849,40.202957659],[28.982251892,40.202907175],[28.982085912,40.202862129],[28.982018762,40.202852443],[28.980974353,40.20281844],[28.981000717,40.20307057],[28.982247849,40.202957659]]]]}"
bursa_park.76,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.965345843,40.203567412],[28.965395593,40.203810011],[28.966089548,40.203688426],[28.966020809,40.203435571],[28.965345843,40.203567412]]]]}"
bursa_park.77,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.953800303,40.210340128],[28.953788562,40.210607211],[28.953981454,40.210697117],[28.954273337,40.210317252],[28.954346133,40.210115037],[28.953824306,40.210074669],[28.953800303,40.210340128]]]]}"
bursa_park.78,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.954206381,40.210058589],[28.954343411,40.210072804],[28.954565912,40.209460297],[28.954648951,40.209201731],[28.95440869,40.209175177],[28.954364361,40.209436917],[28.95431722,40.209431449],[28.954206381,40.210058589]]]]}"
bursa_park.79,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.968259051,40.216744134],[28.968452699,40.216887335],[28.968896731,40.216499828],[28.968695588,40.216362866],[28.968259051,40.216744134]]]]}"
bursa_park.80,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.967823471,40.21595356],[28.968043119,40.216017998],[28.968109988,40.215714033],[28.967641759,40.215675817],[28.967633881,40.215720441],[28.967703994,40.215726839],[28.967685524,40.215833964],[28.967615261,40.215825845],[28.967603656,40.215891552],[28.967823471,40.21595356]]]]}"
bursa_park.82,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.975254656,40.21618215],[28.975253275,40.216098406],[28.974647244,40.216129222],[28.974359273,40.216106598],[28.974357951,40.216191966],[28.974640286,40.216215207],[28.975254656,40.21618215]]]]}"
bursa_park.83,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.932693952,40.241670341],[28.932699774,40.241663245],[28.932900637,40.241378008],[28.932910504,40.241349057],[28.932901832,40.24131989],[28.932876585,40.241297063],[28.932867324,40.241292601],[28.932846438,40.241283961],[28.932567485,40.241680152],[28.932588337,40.241688774],[28.932626104,40.241696326],[28.932664176,40.241689689],[28.932693952,40.241670341]]]]}"
bursa_park.84,PARK,GÜRSU BELEDIYESI CELAL BEY PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.19347878,40.213109951],[29.193456652,40.213052045],[29.193437709,40.213002474],[29.193333309,40.213030953],[29.193194091,40.213068929],[29.193149939,40.213080973],[29.193111548,40.213091445],[29.193015596,40.213117619],[29.192953767,40.213134485],[29.192998822,40.213195478],[29.19319267,40.213457898],[29.193277241,40.213488855],[29.193390847,40.213530439],[29.193526658,40.213502305],[29.193543552,40.213498806],[29.19358912,40.21339869],[29.193548787,40.213408769],[29.193516993,40.213416713],[29.193517005,40.213416742],[29.193516974,40.213416718],[29.193467054,40.213429193],[29.193461122,40.213430675],[29.193457944,40.213422017],[29.19345793,40.213422006],[29.193457939,40.213422004],[29.193452836,40.213408098],[29.193452764,40.213408098],[29.19345283,40.213408084],[29.193444724,40.213385997],[29.193444693,40.213385974],[29.193444713,40.213385969],[29.193439578,40.213371976],[29.19343953,40.213371976],[29.193439575,40.213371966],[29.193432585,40.213352921],[29.193434529,40.213352394],[29.193483429,40.213339136],[29.193483428,40.213339134],[29.193483429,40.213339135],[29.19349374,40.21333634],[29.193493733,40.213336323],[29.193493798,40.213336324],[29.193507903,40.213332499],[29.193546536,40.213322024],[29.193556802,40.213319241],[29.193558575,40.21331876],[29.193484154,40.213124013],[29.19347878,40.213109951]]]]}"
bursa_park.85,PARK,GÜRSU ALPARSLAN TÜRKEŞ ŞEHIR PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.192122593,40.219462234],[29.192130685,40.219475989],[29.19213869,40.219486684],[29.192159778,40.219493161],[29.192880319,40.219278716],[29.192900336,40.21927085],[29.192914366,40.219257373],[29.192928398,40.219243896],[29.192933981,40.219216784],[29.192919247,40.219152924],[29.192850189,40.218972213],[29.192694335,40.218633398],[29.192392201,40.218418764],[29.192226922,40.218516158],[29.192204207,40.218531099],[29.192137561,40.218574936],[29.192070914,40.218618774],[29.191977964,40.218639565],[29.191899982,40.218633633],[29.191823985,40.218618976],[29.191825963,40.218663936],[29.191887774,40.218883569],[29.192122593,40.219462234]]]]}"
bursa_park.86,PARK,REŞAT OYAL KÜLTÜR PARK,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.038936308,40.198386711],[29.038937769,40.198432946],[29.039030685,40.198449023],[29.039286825,40.198418865],[29.039559252,40.198381391],[29.03986602,40.198433605],[29.040071791,40.198532165],[29.040182618,40.198706924],[29.040195824,40.198918125],[29.040205199,40.199171514],[29.040053769,40.200039459],[29.041688911,40.200005822],[29.042721661,40.199994501],[29.043479057,40.199998279],[29.04403801,40.200072433],[29.044607994,40.200283264],[29.04480595,40.200247645],[29.044975367,40.200169574],[29.045212753,40.200092062],[29.045371452,40.200085921],[29.045566447,40.20003041],[29.046038642,40.199828177],[29.046459745,40.199575853],[29.046866298,40.199437646],[29.04728183,40.199351663],[29.047845055,40.199120372],[29.048065556,40.199092384],[29.048185691,40.199066055],[29.048456303,40.198926723],[29.048374374,40.19876711],[29.048085143,40.198849169],[29.047938722,40.198440682],[29.047934089,40.198309021],[29.047259331,40.198415224],[29.047168041,40.197999739],[29.047622401,40.197914075],[29.047684484,40.197872367],[29.047713219,40.197438003],[29.047624365,40.197079657],[29.047654073,40.196575764],[29.048609861,40.196509121],[29.048620767,40.195960371],[29.047677551,40.196054436],[29.047625241,40.195860298],[29.047633028,40.195535032],[29.047707598,40.195294752],[29.04777016,40.194987321],[29.047969384,40.194859821],[29.047936666,40.194653427],[29.047881191,40.194454296],[29.0477368,40.194132745],[29.047701265,40.193896526],[29.047478198,40.193646347],[29.047537806,40.193549984],[29.047912133,40.19339909],[29.04798806,40.193292927],[29.048111655,40.193018282],[29.048554668,40.192815799],[29.049537146,40.192456321],[29.049429091,40.192313879],[29.047769029,40.192985662],[29.047712936,40.193062187],[29.047533239,40.193182397],[29.047290067,40.193212681],[29.047121503,40.193231161],[29.04501298,40.194019926],[29.04428834,40.194256613],[29.042960349,40.194652924],[29.042492241,40.19479664],[29.041964154,40.194996621],[29.041631716,40.195225184],[29.0412563,40.195484609],[29.041033148,40.195701303],[29.040667093,40.196214824],[29.04046089,40.196540928],[29.040237273,40.196790256],[29.03983724,40.197089207],[29.039729903,40.197224551],[29.039598282,40.197376722],[29.039428753,40.197593858],[29.039062589,40.19796241],[29.039039695,40.198011889],[29.038971011,40.198180406],[29.038933848,40.198336415],[29.038936308,40.198386711]]]]}"
bursa_park.87,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.504283173,40.073357708],[29.504221759,40.073389369],[29.504228027,40.073463477],[29.504265759,40.073505369],[29.504578521,40.073495845],[29.504617788,40.073458049],[29.504611767,40.073392083],[29.504572949,40.073367939],[29.504283173,40.073357708]]]]}"
bursa_park.88,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.502052024,40.069969115],[29.502009771,40.070021639],[29.502074833,40.070253524],[29.502124376,40.070283425],[29.502357801,40.070253598],[29.502388445,40.070226898],[29.502359866,40.069969832],[29.502326641,40.069942856],[29.502052024,40.069969115]]]]}"
bursa_park.89,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.93287878,40.241808341],[28.93288804,40.241812803],[28.932908057,40.241822966],[28.933187127,40.241426748],[28.933129296,40.241409042],[28.933091224,40.241415688],[28.933061448,40.241435036],[28.933055614,40.241442132],[28.932854727,40.241727396],[28.93284486,40.241756347],[28.932853533,40.241785523],[28.93287878,40.241808341]]]]}"
bursa_park.90,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.933571537,40.242300816],[28.933562265,40.242296345],[28.932776442,40.241971294],[28.932738663,40.241963741],[28.932700591,40.241970378],[28.932670815,40.241989726],[28.932664981,40.241996823],[28.932653084,40.242014336],[28.933583837,40.242399141],[28.933595579,40.242381761],[28.933605446,40.242352809],[28.933596773,40.242323633],[28.933571537,40.242300816]]]]}"
bursa_park.91,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.934691317,40.242801874],[28.934682644,40.242772698],[28.934657395,40.24274988],[28.934648135,40.242745409],[28.933862254,40.24242041],[28.933824475,40.242412858],[28.933786414,40.242419504],[28.933756627,40.242438852],[28.933750804,40.242445949],[28.933739663,40.242461768],[28.934205015,40.242654121],[28.934670369,40.242846563],[28.934670381,40.242846563],[28.934681462,40.242830825],[28.934691317,40.242801874]]]]}"
bursa_park.92,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.935744618,40.243207321],[28.935712851,40.243187217],[28.935019898,40.242900687],[28.934980562,40.24289123],[28.934939502,40.242894274],[28.934902958,40.242909067],[28.934876724,40.24293341],[28.935200725,40.243067328],[28.935755789,40.243296847],[28.935767778,40.243266699],[28.935763805,40.243235234],[28.935744618,40.243207321]]]]}"
bursa_park.93,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.939857275,40.238638859],[28.939722462,40.238583104],[28.939056263,40.238307577],[28.938976556,40.238325839],[28.93880917,40.23856362],[28.938833,40.238624615],[28.939273494,40.238806797],[28.939273494,40.238806792],[28.939295042,40.23881465],[28.939317519,40.238820791],[28.939340693,40.238825154],[28.939364325,40.238827693],[28.93938817,40.238828384],[28.939411985,40.238827216],[28.939435521,40.238824204],[28.939458538,40.238819378],[28.939458535,40.23881938],[28.939788155,40.238736274],[28.939847738,40.238721251],[28.939862983,40.238715413],[28.939875401,40.238706467],[28.939883944,40.238695166],[28.939887897,40.238682461],[28.939886924,40.238669421],[28.93988111,40.238657144],[28.939870941,40.238646663],[28.939857275,40.238638859]]]]}"
bursa_park.96,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.99400494,40.223849955],[28.99409146,40.223915952],[28.994260321,40.223760795],[28.994305705,40.223783743],[28.994491356,40.223597407],[28.994714986,40.223382582],[28.994635536,40.223344302],[28.994478807,40.223341687],[28.994329357,40.223363833],[28.993914029,40.223405223],[28.99400494,40.223849955]]]]}"
